Bölge Adı;Şehir;İlçe;Mağaza_2;Mağaza;Ürün Ana Grubu;Ürün Kategori;Ürün Marka;Ürün Adı;Kampanya;Satış Tipi;Tarih;Tarihnum;Yıl;Ay;Yıl_Ay;AyNum;Gun;Hafta;Haftanıngunu;Ciro;Kâr;Kâr %;Sepet Ortalaması;Kampanya Sayısı;Kampanya Tutarı;İade Tutar;Yeni Müşteri %;Yeni Müşteri Sayı;İndirim Oranı;Miktar;Maliyet;Hedef;MemberID;Magaza_ID
Akdeniz 1. Bölge;Antalya;Muratpaşa;Mağaza 55;Antalya 11;Telekom;Cep Bilgisayari (Pda);Marka 287; I9500 GALAXY S4 SIYAH AKILLI TELEFON (1.2507.1020) + ONION -  S4 MAT SİYAH KILIF (1.4505.3273);İddialıyız!;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;83.24;0.0;;;1;0.0;83.24;0;0;0.6074;0;83.24;0.0;593337;M56
Akdeniz 2. Bölge;Adana;Ceyhan;Mağaza 2;Adana 2;Spor;Kondisyon Aletleri;Marka 371; EPIC-M KOŞU BANDI;Mutluluğu Teğet Geçme!;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;18.43;11.27;1.5737;18.43;1;99.5;0.0;0;0;0.3093;5;7.16;16.89;691754;M2
Akdeniz 2. Bölge;Adana;Ceyhan;Mağaza 2;Adana 2;Spor;Kondisyon Aletleri;Marka 371; EPIC-M KOŞU BANDI;Mutluluğu Teğet Geçme!;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;23.06;10.74;0.8718;23.06;1;99.6;0.0;0;0;0.3093;4;12.32;38.11;691754;M2
Ege 1. Bölge;İzmir;Karşıyaka;Mağaza 127;Izmir 12;Ses Ve Görüntü;Kumanda;Marka 238; FOR ALL URC 7781 UZAKTAN KUMANDA;İndirim Havuzu;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;36.94;21.59;1.4059;36.94;1;199.5;0.0;0;0;0.5517;5;15.36;45.92;748830;M191
Ege 1. Bölge;İzmir;Karşıyaka;Mağaza 127;Izmir 12;Ses Ve Görüntü;Kumanda;Marka 238; FOR ALL URC 6410 UZAKTAN KUMANDA;İndirim Havuzu;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;185.09;98.08;1.1273;185.09;1;1599.2;0.0;0;0;0.4583;8;87.01;229.57;748830;M191
Ege 1. Bölge;İzmir;Karşıyaka;Mağaza 127;Izmir 12;Ses Ve Görüntü;Kumanda;Marka 149; CLICK 4 UZAKTAN KUMANDA;İndirim Havuzu;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;36.94;22.17;1.5008;36.94;1;79.8;0.0;0;0;0.5517;2;14.77;51.4;748830;M191
Karadeniz 3. Bölge;Rize;Ardeşen;Mağaza 256;Rize 1;Beyaz Eşya;Elektrikli Süpürge;Marka 104; PRESTIGE UNO SULU SİSTEM ELEKTRİKLİ SÜPÜRGE;;Mağaza;2023-11-22;45252;2023;11;2023-11;11;22;47;2;50.93;35.3;2.2586;50.93;0;0.0;0.0;1;1;;0;15.63;78.65;661839;M262
İç Anadolu 1. Bölge;Ankara;Yenimahalle;Mağaza 37;Ankara 17;Telekom;Aksesuar;Marka 21; MD-50W SİYAH PLAY 360 KABLOSUZ HOPARLÖR;Tam Size Göre!;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;46.2;31.29;2.0987;46.2;1;99.8;0.0;1;1;0.7303;2;14.91;66.73;771268;M38
Marmara 1. Bölge;İstanbul;Kartal;Mağaza 175;İstanbul Anadolu 5;Beyaz Eşya;Ütü;Marka 73; VVX1440 4 BAR BUHAR KAZANLI ÜTÜ;;Mağaza;2023-11-22;45252;2023;11;2023-11;11;22;47;2;34.09;11.53;0.5111;34.09;0;0.0;0.0;1;1;;0;22.56;34.75;624575;M151
Akdeniz 2. Bölge;Mersin;Tarsus;Mağaza 239;Mersin 4;Oyun & Hobi;Direksiyon;Marka 229; WII REMOTE PLUS BLACK WRIG KONSOL AKSESUAR;Tarzına ve Ruhuna Göre;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;43.43;22.4;1.0649;43.43;1;93.8;0.0;0;0;0.3203;2;21.03;29.15;769601;M245
Karadeniz 3. Bölge;Rize;Rize Merkez;Mağaza 257;Rize 2;Telekom;Aksesuar;Marka 21; CC-1000 SIYAH SILIKON E72 KILIFII;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;12.87;8.13;1.7162;12.87;1;83.4;0.0;1;1;0.3015;6;4.74;14.32;621009;M263
Karadeniz 3. Bölge;Rize;Rize Merkez;Mağaza 257;Rize 2;Telekom;Aksesuar;Marka 353; PLUS 2EK7506 IP4 İZ BIRAKMAYAN ÇİFT TARAFLI EKRAN KORUYUCU;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;18.43;10.14;1.2227;18.43;1;119.4;0.0;1;1;0.3344;6;8.29;32.07;621009;M263
Karadeniz 3. Bölge;Rize;Ardeşen;Mağaza 256;Rize 1;Bilgisayar;Tablet Pc Aksesuari;Marka 103; EQ-IPAD2SMARTWH IPAD2 BEYAZ KILIF;;Mağaza;2023-11-22;45252;2023;11;2023-11;11;22;47;2;64.81;28.92;0.8057;64.81;0;0.0;0.0;1;1;;0;35.89;85.94;661839;M262
Karadeniz 3. Bölge;Rize;Ardeşen;Mağaza 256;Rize 1;Bilgisayar;Tablet Pc Aksesuari;Marka 55; LOGIC IPADT101 PLASTİK SİYAH IPAD KILIFI;;Mağaza;2023-11-22;45252;2023;11;2023-11;11;22;47;2;106.48;44.63;0.7215;106.48;0;0.0;0.0;1;1;;0;61.85;165.29;661839;M262
Karadeniz 3. Bölge;Rize;Rize Merkez;Mağaza 257;Rize 2;Bilgisayar;Tablet Pc Aksesuari;Marka 231; MD828ZM/A IPAD MINI SMART COVER - RED;İndirim Havuzu;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;18.51;12.82;2.2528;18.51;1;19.99;0.0;0;0;0.6668;1;5.69;28.97;667702;M263
Karadeniz 3. Bölge;Rize;Rize Merkez;Mağaza 257;Rize 2;Bilgisayar;Tablet Pc Aksesuari;Marka 210; ORIGO IPAD BEYAZ KORUYUCU KAPAK;İndirim Havuzu;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;18.51;12.72;2.198;18.51;1;99.95;0.0;0;0;0.6668;5;5.79;17.58;667702;M263
İç Anadolu 1. Bölge;Eskişehir;Tepebaşı;Mağaza 98;Eskişehir 3;Bilgisayar;Notebook & Netbook Çantasi;Marka 55;" LOGIC VNB217 15-17"" SİYAH NOTEBOOK SIRT CANTASI";Her Eve Lazım!;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;32.31;11.27;0.5353;32.31;1;698.0;0.0;0;0;0.561;20;21.05;50.45;641240;M102
Karadeniz 3. Bölge;Rize;Rize Merkez;Mağaza 257;Rize 2;Bilgisayar;Tablet Pc Aksesuari;Marka 225; NEWWAVE ROCK 6000 BEYAZ UNİVERSAL ŞARJ BATARYASI;İndirim Havuzu;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;27.77;13.73;0.9774;27.77;1;29.99;0.0;0;0;0.4001;1;14.04;44.52;667702;M263
Karadeniz 3. Bölge;Rize;Rize Merkez;Mağaza 257;Rize 2;Fotoğraf & Video Kamera;Çanta Ve Tripod;Marka 55; LOGIC UNZB2K SİYAH AKSESUAR KILIFI;İndirim Havuzu;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;37.03;20.63;1.258;37.03;1;119.97;0.0;0;0;0.3334;3;16.4;51.99;667702;M263
Akdeniz 2. Bölge;Kahramanmaraş;Kahramanmaraş Merkez;Mağaza 204;Kahramanmaraş 3;Bilgisayar;Mouse;Marka 184; M705 MARATHON UNI-NANO MOUSE;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;57.78;38.17;1.9466;57.78;1;3307.2;0.0;1;1;0.4;53;19.61;40.53;638633;M210
İç Anadolu 1. Bölge;Eskişehir;Tepebaşı;Mağaza 98;Eskişehir 3;Ses Ve Görüntü;Blu-Ray'Li;Marka 287; HT-ES6550W 3D BLURAY EV SİNEMA SİSTEMİ;Mutluluğu Teğet Geçme!;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;83.06;43.97;1.1247;83.06;1;777.4;0.0;1;1;0.7282;13;39.09;130.22;598435;M102
Marmara 2. Bölge;Yalova;Yalova Merkez;Mağaza 286;Yalova 1;Telekom;Cep Bilgisayari (Pda);Marka 144; ONE-X 16 GB WHITE AKILLI TELEFON;Tarzına ve Ruhuna Göre;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;46.2;25.52;1.234;46.2;1;99.8;0.0;1;1;0.496;2;20.68;63.71;608426;M292
Karadeniz 3. Bölge;Rize;Rize Merkez;Mağaza 257;Rize 2;Bilgisayar;Hard Disk;Marka 347;" PA4287E-1HK0 STOR.E PARTNER 2.5"" 1.5TB SIYAH HDD";Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;25.83;15.52;1.5055;25.83;1;27.9;0.0;1;1;0.4409;1;10.31;24.54;621009;M263
Doğu Anadolu 1. Bölge;Malatya;Malatya Merkez;Mağaza 225;Malatya 1;Beyaz Eşya;Buzdolabi;Marka 141;  3 Q AA W T / HA BUZDOLABI;İddialıyız!;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;160.17;87.19;1.1948;160.17;1;189.0;0.0;0;0;0.7695;1;72.98;235.93;611622;M231
Doğu Anadolu 1. Bölge;Malatya;Malatya Merkez;Mağaza 225;Malatya 1;Beyaz Eşya;Buzdolabi;Marka 141;  NMTL 1928 FW BUZDOLABI;İddialıyız!;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;168.64;92.84;1.2249;168.64;1;199.0;0.0;0;0;0.5963;1;75.8;204.35;611622;M231
Doğu Anadolu 1. Bölge;Malatya;Malatya Merkez;Mağaza 225;Malatya 1;Beyaz Eşya;Buzdolabi;Marka 141;  NMTP 1922 FW BUZDOLABI;İddialıyız!;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;253.39;108.39;0.7476;253.39;1;1794.0;0.0;0;0;0.5511;6;145.0;212.39;611622;M231
Marmara 2. Bölge;Balıkesir;Bandırma;Mağaza 64;Balıkesir 2;Bilgisayar;Toner Ve Kartuş;Marka 142; CB324E 364XL KIRMIZI KARTUŞ;;Mağaza;2023-11-22;45252;2023;11;2023-11;11;22;47;2;184.26;84.16;0.8408;184.26;0;0.0;0.0;1;1;;0;100.1;181.61;628375;M65
Karadeniz 3. Bölge;Rize;Rize Merkez;Mağaza 257;Rize 2;Telekom;Cep Bilgisayari (Pda);Marka 144; WILDFIRE BLACK AKILLI TELEFON;;Mağaza;2023-11-22;45252;2023;11;2023-11;11;22;47;2;27.77;18.26;1.9193;27.77;0;0.0;0.0;0;0;;0;9.51;41.62;667702;M263
Ege 1. Bölge;Manisa;Salihli;Mağaza 231;Manisa 5;Oyun & Hobi;Psp;Marka 317; PSP 3004 + FIFA 2012;İndirim Havuzu;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;73.15;26.49;0.5679;73.15;1;2923.0;0.0;1;1;0.6815;37;46.65;69.83;600344;M237
Ege 1. Bölge;İzmir;Karşıyaka;Mağaza 127;Izmir 12;Spor;Egzersiz Aleti;Marka 270; DERİ ATLAMA İPİ;Mutluluğu Teğet Geçme!;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;36.94;12.46;0.5088;36.94;1;79.8;0.0;0;0;0.5517;2;24.49;54.89;748830;M191
Marmara 1. Bölge;İstanbul;Kartal;Mağaza 175;İstanbul Anadolu 5;Bilgisayar;Virus Koruma Yazilimi;Marka 161; INTERNET SECURITY 2012 1 YIL 3 KULLANICI;;Mağaza;2023-11-22;45252;2023;11;2023-11;11;22;47;2;34.09;17.65;1.0733;34.09;0;0.0;0.0;1;1;;0;16.44;41.95;624575;M151
Marmara 1. Bölge;İstanbul;Kartal;Mağaza 175;İstanbul Anadolu 5;Bilgisayar;Virus Koruma Yazilimi;Marka 161; PURE 1 YIL 3 KULLANICI;;Mağaza;2023-11-22;45252;2023;11;2023-11;11;22;47;2;34.09;12.24;0.5604;34.09;0;0.0;0.0;1;1;;0;21.85;61.73;624575;M151
Ege 1. Bölge;Aydın;Aydın Merkez;Mağaza 59;Aydın 3;Fotoğraf & Video Kamera;Dijital Fotoğraf Makinesi;Marka 228; COOLPIX S4150 GÜMÜŞ DİJİTAL FOTOĞRAF MAKİNESİ;;Mağaza;2023-11-22;45252;2023;11;2023-11;11;22;47;2;90.28;0.0;;;0;0.0;90.28;1;1;;0;90.28;0.0;609229;M60
Marmara 1. Bölge;İstanbul;Kartal;Mağaza 175;İstanbul Anadolu 5;Fotoğraf & Video Kamera;Flaş;Marka 112; EF-X20 CLİP ON FLAŞ;;Mağaza;2023-11-22;45252;2023;11;2023-11;11;22;47;2;34.09;18.48;1.1835;34.09;0;0.0;0.0;1;1;;0;15.61;25.04;624575;M151
İç Anadolu 1. Bölge;Ankara;Altındağ;Mağaza 44;Ankara 24;Beyaz Eşya;Elektrikli Süpürge;Marka 287; VCC8830V3S ELEKTRİKLİ SÜPÜRGE;Bitiriyoruz!!!;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;41.67;25.05;1.5079;41.67;1;2475.0;0.0;0;0;0.7486;55;16.61;64.83;605380;M45
Güneydoğu Anadolu;Gaziantep;Şehitkamil;Mağaza 102;Gaziantep 3;Beyaz Eşya;Su Isitici;Marka 73; KBO2001 BLACK SU ISITICI;İndirim Havuzu;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;45.37;0.44;0.0097;45.37;1;931.0;0.0;0;0;0.5;19;44.93;29.59;645925;M106
Akdeniz 2. Bölge;Hatay;İskenderun;Mağaza 111;Hatay 4;Ses Ve Görüntü;Kablolar;Marka 135; 29654 1,5M I.P.25 SCART KABLOSU;;Mağaza;2023-11-22;45252;2023;11;2023-11;11;22;47;2;55.55;22.39;0.6751;55.55;0;0.0;0.0;0;0;;0;33.16;78.34;629088;M115
Akdeniz 2. Bölge;Hatay;İskenderun;Mağaza 111;Hatay 4;Ses Ve Görüntü;Kablolar;Marka 135; 30110 1,5M HDMI KABLO;;Mağaza;2023-11-22;45252;2023;11;2023-11;11;22;47;2;27.77;17.0;1.5781;27.77;0;0.0;0.0;0;0;;0;10.77;24.93;629088;M115
Marmara 2. Bölge;Çanakkale;Çanakkale Merkez;Mağaza 82;Çanakkale 2;Ses Ve Görüntü;Tv Sehpasi;Marka 316; MD 8220-B-BLK-WNT PLAZMA/LCD TV SEHPASI;Tam Size Göre!;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;23.06;9.98;0.7633;23.06;1;498.0;0.0;1;1;0.7143;20;13.08;36.15;779128;M85
Karadeniz 3. Bölge;Rize;Rize Merkez;Mağaza 257;Rize 2;Telekom;Aksesuar;Marka 130; G1140 SPORE TURKUAZ CEP TELEFON KILIFI;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2023-11-22;45252;2023;11;2023-11;11;22;47;2;33.72;15.58;0.8591;33.72;1;36.42;0.0;1;1;0.4388;1;18.14;26.15;621009;M263
Karadeniz 3. Bölge;Rize;Rize Merkez;Mağaza 257;Rize 2;Bilgisayar;Ultrabook;Marka 142; ENVY 6-1110ET C0V30EA ULTRABOOK;;Mağaza;2023-11-22;45252;2023;11;2023-11;11;22;47;2;27.77;9.61;0.5296;27.77;0;0.0;0.0;0;0;;0;18.15;19.8;667702;M263
Marmara 1. Bölge;İstanbul;Ümraniye;Mağaza 198;İstanbul Anadolu 16;Oyun & Hobi;Pc;Marka 345; CALL OF JUAREZ: BOUND IN BLOOD PC OYUN;İddialıyız!;Mobil Uygulama;2023-11-23;45253;2023;11;2023-11;11;23;47;3;80.0;0.0;;;1;0.0;80.0;1;1;0.596;0;80.0;0.0;708795;M174
Ege 1. Bölge;Manisa;Manisa Merkez;Mağaza 229;Manisa 3;Bilgisayar;Tablet Pc;Marka 287; SM-T312 GALAXY TAB 3 8.0 3G WHITE TABLET;;Mağaza;2023-11-23;45253;2023;11;2023-11;11;23;47;3;19.17;12.25;1.771;19.17;0;0.0;0.0;1;1;;0;6.92;24.45;721833;M235
Akdeniz 2. Bölge;Mersin;Mersin Yenişehir;Mağaza 237;Mersin 2;Spor;Kondisyon Aletleri;Marka 371; BK-10 BİSİKLET;Bitiriyoruz!!!;Mobil Uygulama;2023-11-23;45253;2023;11;2023-11;11;23;47;3;18.43;12.09;1.9102;18.43;1;696.5;0.0;0;0;0.7764;35;6.33;25.35;615502;M243
Akdeniz 2. Bölge;Mersin;Mersin Yenişehir;Mağaza 237;Mersin 2;Spor;Kondisyon Aletleri;Marka 371; BK-10 BİSİKLET;Bitiriyoruz!!!;Mobil Uygulama;2023-11-23;45253;2023;11;2023-11;11;23;47;3;18.43;6.43;0.536;18.43;1;258.7;0.0;0;0;0.8328;13;12.0;29.26;615502;M243
Ege 2. Bölge;Uşak;Uşak Merkez;Mağaza 281;Uşak 1;Spor;Kondisyon Aletleri;Marka 371; BK-10 BİSİKLET;Bitiriyoruz!!!;Mobil Uygulama;2023-11-23;45253;2023;11;2023-11;11;23;47;3;23.06;12.73;1.2339;23.06;1;49.8;0.0;0;0;0.7071;2;10.32;28.64;648039;M287
Karadeniz 3. Bölge;Gümüşhane;Gümüşhane Merkez;Mağaza 107;Gümüşhane;Ses Ve Görüntü;Dvd'Li;Marka 128; COMET-533 USB 5.1 CH EV SİNEMA SİSTEMİ (1.1010.0608) + GOLDMASTER COMET-533 USB AYAKLI HOPARLÖR (1.1011.0319);İndirim Havuzu;Mobil Uygulama;2023-11-23;45253;2023;11;2023-11;11;23;47;3;156.48;66.35;0.7362;156.48;1;338.0;0.0;1;1;0.2489;2;90.13;254.07;753985;M111
Akdeniz 2. Bölge;Mersin;Mersin Yenişehir;Mağaza 237;Mersin 2;Bilgisayar;Wireless Adaptörler Ve Bluetooth;Marka 387; NWD-2205 300 MBPS KABLOSUZ USB ADAPTOR;Zamanın Gerisinde Kalma!;Mobil Uygulama;2023-11-23;45253;2023;11;2023-11;11;23;47;3;18.43;12.75;2.2469;18.43;1;99.5;0.0;0;0;0.7764;5;5.67;21.16;615502;M243
Akdeniz 2. Bölge;Mersin;Mersin Yenişehir;Mağaza 237;Mersin 2;Ses Ve Görüntü;Adaptörler;Marka 135; 43375 6.3MM SOKET-3.5MM FİŞ SES ADAPTÖRÜ;Zamanın Gerisinde Kalma!;Mobil Uygulama;2023-11-23;45253;2023;11;2023-11;11;23;47;3;18.43;10.02;1.1913;18.43;1;298.5;0.0;0;0;0.799;15;8.41;19.46;615502;M243
Karadeniz 1. Bölge;Çorum;Çorum Merkez;Mağaza 84;Çorum;Spor;Egzersiz Aleti;Marka 371; PLATES TOPU;Mutluluğu Teğet Geçme!;Mobil Uygulama;2023-11-23;45253;2023;11;2023-11;11;23;47;3;69.4;21.89;0.4606;69.4;1;299.8;0.0;1;1;0.5;4;47.51;100.77;707752;M87
İç Anadolu 1. Bölge;Ankara;Yenimahalle;Mağaza 37;Ankara 17;Bilgisayar;Tablet Pc Aksesuari;Marka 287; 10.1 EFC-1H8SLECSTD MAVİ BOOKCOVER KILIF;;Mağaza;2023-11-23;45253;2023;11;2023-11;11;23;47;3;55.55;32.03;1.3616;55.55;0;0.0;0.0;1;1;;0;23.52;63.88;631761;M38
Güneydoğu Anadolu;Siirt;Siirt Merkez;Mağaza 265;Siirt 1;Oyun & Hobi;Aksesuarlar;Marka 182; 3 PSP556 PROTECTOR KIT for PSP SLIM & LITE;Tam Size Göre!;Mobil Uygulama;2023-11-23;45253;2023;11;2023-11;11;23;47;3;46.29;29.14;1.7001;46.29;1;349.93;0.0;1;1;0.5001;7;17.14;56.51;612099;M271
Akdeniz 2. Bölge;Mersin;Mersin Yenişehir;Mağaza 237;Mersin 2;Spor;Kondisyon Aletleri;Marka 371; BK-10 BİSİKLET;Bitiriyoruz!!!;Mobil Uygulama;2023-11-23;45253;2023;11;2023-11;11;23;47;3;18.43;12.42;2.0663;18.43;1;378.1;0.0;0;0;0.8748;19;6.01;23.1;615502;M243
Karadeniz 3. Bölge;Rize;Rize Merkez;Mağaza 257;Rize 2;Ses Ve Görüntü;Blu-Ray'Li;Marka 249; HTB3540/12 1000W 3D BLU-RAY EV SİNEMA SİSTEMİ;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2023-11-23;45253;2023;11;2023-11;11;23;47;3;91.67;32.62;0.5524;91.67;1;1188.0;0.0;0;0;0.6024;12;59.05;160.62;733505;M263
Marmara 2. Bölge;Bursa;Osmangazi;Mağaza 80;Bursa 5;Telekom;Aksesuar;Marka 374; AE-803 UNIVERSAL SEYAHAT ADAPTÖRÜ;Tam Size Göre!;Mobil Uygulama;2023-11-23;45253;2023;11;2023-11;11;23;47;3;27.69;10.13;0.5767;27.69;1;149.5;0.0;0;0;0.6667;5;17.56;49.58;707662;M83
Karadeniz 1. Bölge;Zonguldak;Zonguldak Merkez;Mağaza 289;Zonguldak 1;Ses Ve Görüntü;Aksesuar;Marka 249; TORNADO 6YR 20 W ENERJİ TASARRUFLU AMPUL;Zamanın Gerisinde Kalma!;Mobil Uygulama;2023-11-23;45253;2023;11;2023-11;11;23;47;3;27.69;17.03;1.5976;27.69;1;1166.1;0.0;0;0;0.664;39;10.66;19.25;733959;M295
Karadeniz 1. Bölge;Karabük;Karabük Merkez;Mağaza 205;Karabük;Beyaz Eşya;Mikrodalga Firin;Marka 177; MH6346S IZGARALI MİKRODALGA FIRIN;Zamanın Gerisinde Kalma!;Mobil Uygulama;2023-11-23;45253;2023;11;2023-11;11;23;47;3;109.26;0.0;;;1;0.0;109.26;1;1;0.6704;0;109.26;0.0;625676;M211
Akdeniz 1. Bölge;Antalya;Kepez;Mağaza 52;Antalya 8;Spor;Kondisyon Aletleri;Marka 371; EPIC-M KOŞU BANDI;Mutluluğu Teğet Geçme!;Mobil Uygulama;2023-11-23;45253;2023;11;2023-11;11;23;47;3;37.03;22.84;1.6104;37.03;1;79.98;0.0;1;1;0.6001;2;14.18;67.02;771465;M53
Karadeniz 2. Bölge;Amasya;Amasya Merkez;Mağaza 19;Amasya 2;Oyun & Hobi;Oyuncu Kulakliklari;Marka 269; RZ04-00700100-R3M1 ELECTRA KULAKLIK MİKROFON;Zamanın Gerisinde Kalma!;Mobil Uygulama;2023-11-23;45253;2023;11;2023-11;11;23;47;3;14.72;7.32;0.9893;14.72;1;238.5;0.0;1;1;0.5669;15;7.4;23.87;686055;M19
Marmara 1. Bölge;İstanbul;Bahçelievler;Mağaza 149;İstanbul Avrupa 5;Bilgisayar;Tablet Pc Aksesuari;Marka 287; EF-BP520BAEGWW GALAXY TAB 3 10.1 KAHVE BOOKCOVER TABLET KILIFI;;Mağaza;2023-11-23;45253;2023;11;2023-11;11;23;47;3;14.81;7.41;1.001;14.81;0;0.0;0.0;1;1;;0;7.4;22.91;760981;M125
Karadeniz 2. Bölge;Amasya;Amasya Merkez;Mağaza 19;Amasya 2;Oyun & Hobi;Oyuncu Kulakliklari;Marka 269; RZ05-00500100-R3G1 FEROX MOBILE GAMING & MUSIC HOPARLÖR;Zamanın Gerisinde Kalma!;Mobil Uygulama;2023-11-23;45253;2023;11;2023-11;11;23;47;3;14.72;9.87;2.0332;14.72;1;238.5;0.0;1;1;0.5669;15;4.85;14.1;686055;M19
Ege 2. Bölge;Uşak;Uşak Merkez;Mağaza 281;Uşak 1;Bilgisayar;Toner Ve Kartuş;Marka 142; CH564EE 301XL RENKLİ KARTUŞ;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2023-11-23;45253;2023;11;2023-11;11;23;47;3;25.83;9.64;0.5952;25.83;1;27.9;0.0;0;0;0.721;1;16.19;31.59;648039;M287
Güneydoğu Anadolu;Şanlıurfa;Şanlıurfa Merkez;Mağaza 269;Şanliurfa 1;Fotoğraf & Video Kamera;Hafiza Karti;Marka 349; 16GB FOTO MICRO SD FOTO HAFIZA KARTI+KART OKUYUCU;;Mağaza;2023-11-23;45253;2023;11;2023-11;11;23;47;3;132.59;-19.18;-0.1263;132.59;0;0.0;0.0;0;0;;0;151.77;137.63;739115;M275
Doğu Anadolu 1. Bölge;Malatya;Malatya Merkez;Mağaza 226;Malatya 2;Bilgisayar;Ultrabook;Marka 287; ATIV BOOK 5 NP540U3C-A02TR (Touch) ULTRABOOK;Modayı Takip Edenlere;Mobil Uygulama;2023-11-24;45254;2023;11;2023-11;11;24;47;4;119.44;81.84;2.1765;119.44;1;1290.0;0.0;0;0;0.2182;10;37.6;182.5;743603;M232
Marmara 1. Bölge;İstanbul;Bahçelievler;Mağaza 148;İstanbul Avrupa 4;Fotoğraf & Video Kamera;Çanta Ve Tripod;Marka 55; LOGIC CA.CA.TBC402K SİYAH FOTOĞRAF MAKİNESİ ÇANTASI;Tarzına ve Ruhuna Göre;Mobil Uygulama;2023-11-24;45254;2023;11;2023-11;11;24;47;4;37.03;14.56;0.6479;37.03;1;39.99;0.0;0;0;0.3;1;22.47;28.31;632743;M124
Marmara 1. Bölge;İstanbul;Bahçelievler;Mağaza 148;İstanbul Avrupa 4;Fotoğraf & Video Kamera;Çanta Ve Tripod;Marka 228; KOMPAKT FOTOĞRAF MAKİNESİ ÇANTASI;Tarzına ve Ruhuna Göre;Mobil Uygulama;2023-11-24;45254;2023;11;2023-11;11;24;47;4;41.57;18.31;0.7874;41.57;1;44.9;0.0;0;0;0.3;1;23.26;47.75;632743;M124
İç Anadolu 1. Bölge;Ankara;Keçiören;Mağaza 31;Ankara 11;Beyaz Eşya;Buzdolabi;Marka 17; AL 306 E 140 LT MINI BUZDOLABI;Bitiriyoruz!!!;Mobil Uygulama;2023-11-24;45254;2023;11;2023-11;11;24;47;4;165.74;93.75;1.3024;165.74;1;358.0;0.0;0;0;0.5014;2;71.99;249.72;678771;M32
Ege 1. Bölge;Muğla;Muğla Merkez;Mağaza 247;Muğla 7;Fotoğraf & Video Kamera;Objektifler;Marka 317; ALPHA 75-300MM LENS;;Mağaza;2023-11-24;45254;2023;11;2023-11;11;24;47;4;12.03;6.71;1.2615;12.03;0;0.0;0.0;1;1;;0;5.32;20.4;656145;M253
Güneydoğu Anadolu;Mardin;Kızıltepe;Mağaza 234;Mardin 1;Oyun & Hobi;Figür;Marka 22; SKYLANDERS GIANTS MACERA PAKETİ SCORPION STRIKER ÜÇLÜ FİGÜR KONSOL AKSESUAR;Her Eve Lazım!;Mobil Uygulama;2023-11-24;45254;2023;11;2023-11;11;24;47;4;41.57;25.66;1.6127;41.57;1;269.4;0.0;1;1;0.5506;6;15.91;72.72;675736;M240
Güneydoğu Anadolu;Mardin;Kızıltepe;Mağaza 234;Mardin 1;Oyun & Hobi;Figür;Marka 22; SKYLANDERS GIANTS PRISM BREAK+ LIGHTNING ROD+ DRIL ÜÇLÜ FİGÜR KONSOL AKSESUAR;Her Eve Lazım!;Mobil Uygulama;2023-11-24;45254;2023;11;2023-11;11;24;47;4;50.83;24.16;0.9058;50.83;1;54.9;0.0;1;1;0.5421;1;26.67;90.17;675736;M240
